arrival_s,arrived,clearance_p05_m,collision_events,collision_free_success,collision_samples,command_acc_peak_mps2,command_acc_rms_mps2,command_active_fraction,command_jerk_p95_mps3,command_jerk_rms_mps3,condition,duration_s,experiment,final_error_m,lane_order,map_seed,max_speed_mps,maze_type,mean_speed_mps,min_clearance_m,model,path_efficiency,path_length_m,role,scenario,source,timeout_penalized_s,turn_response_penalized_s,turn_response_s,valid_start
4.4105,True,0.800000011920929,0,True,0,18.255172930046164,6.278324160539299,1.0,36.456064045064196,25.57408447300193,maze1_seed1_straight.json,4.39999,duration,1.0006133289416481,normal,1,6.431653905044177,1,4.55626572209139,0.7000000476837158,minco_fixed,0.9976294312816569,20.047525637122448,baseline,straight,maze1_seed1_straight.json,4.4105,0.14144,0.14144,True
10.2347,True,0.8062257766723633,0,True,0,6.307953771372707,3.4441166550439153,1.0,18.663505024342218,10.786174212336661,maze1_seed1_straight.json,10.23,duration,0.9839395192954484,normal,1,6.012126713801513,1,3.3387592471908643,0.7615773677825928,minco_variable,0.5855597140208776,34.155357892761685,variant,straight,maze1_seed1_straight.json,10.2347,1.10143,1.10143,True
4.3724,True,0.7673407644033432,0,True,0,18.133764281835653,6.31676784422205,1.0,38.373938897223766,26.11152003994342,maze1_seed1_straight.json,4.36998,duration,0.9989643707837329,swapped,1,6.343900319778332,1,4.556321247714961,0.7000000476837158,minco_fixed,1.0,19.911097524467507,baseline,straight,maze1_seed1_straight_swapped.json,4.3724,0.1542,0.1542,True
10.1992,True,0.806534680724144,0,True,0,6.325207171024432,3.482960457202343,1.0,19.55859876979414,11.096157061727599,maze1_seed1_straight.json,10.189,duration,1.0104135056625767,swapped,1,6.050954690374714,1,3.3438676725466383,0.7348469495773315,minco_variable,0.5870172656305906,34.07055085249276,variant,straight,maze1_seed1_straight_swapped.json,10.1992,1.09125,1.09125,True
,False,0.6257010996341705,0,False,0,17.21459645531945,4.503707830810569,1.0,26.178883069678513,14.357318878476974,maze1_seed2_dynamic.json,17.490000000000002,duration,2.4821400132631557,normal,2,7.04685954388212,1,3.2854195945513682,0.37416577339172363,minco_fixed,0.3269409495238072,57.46169466152107,baseline,dynamic,maze1_seed2_dynamic.json,17.499847487997613,2.3427874879976125,2.3427874879976125,True
9.8534,True,0.5974456489086151,0,True,0,6.3264125334109815,3.755179803383038,1.0,20.721461874972412,11.348732270589613,maze1_seed2_dynamic.json,9.84,duration,1.012606637459571,normal,2,6.001069057174884,1,3.670822405132246,0.2828427255153656,minco_variable,0.4853533405091607,36.12070910015041,variant,dynamic,maze1_seed2_dynamic.json,9.8534,3.6009074879976133,3.6009074879976133,True
,False,0.5069314002990722,0,False,0,11.148417129993126,4.106897114310452,1.0,37.68120901668388,18.953338863103685,maze1_seed2_dynamic.json,17.48999,duration,2.230369311305575,swapped,2,7.030264043662555,1,3.0678949177492556,0.41231057047843933,minco_fixed,0.22967192252628185,53.65703405897638,baseline,dynamic,maze1_seed2_dynamic_swapped.json,17.499859547999222,17.499859547999222,,True
14.8178,True,0.5229899078607559,0,True,0,6.955665853145884,3.850926685779791,1.0,20.87636022908714,11.528994393256502,maze1_seed2_dynamic.json,14.809970000000002,duration,0.9943625613782836,swapped,2,5.985506251960027,1,3.351799935707776,0.2828427255153656,minco_variable,0.35903155549563326,49.639839949408326,variant,dynamic,maze1_seed2_dynamic_swapped.json,14.8178,3.780239547999222,3.780239547999222,True
,False,0.4116950422525406,0,False,0,9.816174398171452,3.737423413844016,1.0,30.266463400945884,15.942254523212886,maze1_seed2_straight.json,19.999689999999998,duration,1.695913067516739,normal,2,6.421154818358886,1,3.034555329050154,0.1414213627576828,minco_fixed,0.32954461574110294,60.68981450352524,baseline,straight,maze1_seed2_straight.json,20.0,0.18134,0.18134,True
,False,0.5009900242090227,0,False,0,5.758920848486788,3.741508124105927,1.0,21.205886585804024,11.088296071267669,maze1_seed2_straight.json,19.99037,duration,2.6672480812351473,normal,2,6.051421571682327,1,3.277942120203898,0.1414213627576828,minco_variable,0.3052329295410492,65.52373503748284,variant,straight,maze1_seed2_straight.json,20.0,0.34133,0.34133,True
,False,0.33089074194431306,0,False,0,9.619198207157025,3.8684797551922268,1.0,33.02594049507513,17.49717054045939,maze1_seed2_straight.json,19.990029999999997,duration,1.954395018724567,swapped,2,6.622760885182697,1,3.21871494158674,0.1414213627576828,minco_fixed,0.3108399631654576,64.34179632594973,baseline,straight,maze1_seed2_straight_swapped.json,20.0,0.20288,0.20288,True
,False,0.5031151890754701,0,False,0,6.351453768763793,3.7347491908313115,1.0,22.14272292263912,11.808362353034445,maze1_seed2_straight.json,19.98997,duration,1.9592456295359963,swapped,2,5.471015238655065,1,3.0695456072822696,0.1414213627576828,minco_variable,0.3259466681594665,61.3597362810958,variant,straight,maze1_seed2_straight_swapped.json,20.0,0.33189,0.33189,True
,False,0.4086174011230469,0,False,0,13.351233258711872,4.55218049463965,1.0,42.64490758700146,22.23598600912483,maze1_seed3_dynamic.json,17.49,duration,2.6141237430959694,normal,3,7.081081952825954,1,3.611127477522197,0.24494898319244385,minco_fixed,0.2529165896130133,63.15824678706354,baseline,dynamic,maze1_seed3_dynamic.json,17.49984006500017,17.49984006500017,,True
8.1371,True,0.7880308002233505,0,True,0,5.653433795075,3.7823100540769015,1.0,14.716172178931677,8.65339992330444,maze1_seed3_dynamic.json,8.11999,duration,1.0038955529777347,normal,3,6.013450806111274,1,4.390946650628746,0.6633249521255493,minco_variable,0.4471467269047845,35.654218956792995,variant,dynamic,maze1_seed3_dynamic.json,8.1371,7.044200065000171,7.044200065000171,True
13.0711,True,0.4898979663848877,0,True,0,12.200922026774315,4.7763824893937015,1.0,44.42838337924853,22.344625417798422,maze1_seed3_dynamic.json,13.059989999999999,duration,1.005483579774189,swapped,3,7.099861006724568,1,3.992920441909952,0.17320507764816284,minco_fixed,0.30635130095478924,52.14722132003972,baseline,dynamic,maze1_seed3_dynamic_swapped.json,13.0711,13.0711,,True
,False,0.529932165145874,0,False,0,6.109577905803552,3.7134141933605402,1.0,21.05416643263348,11.270418492755107,maze1_seed3_dynamic.json,17.49002,duration,2.5710594750305753,swapped,3,6.007748733741165,1,3.3125715587668307,0.3464101552963257,minco_variable,0.2753311209401268,57.936470846159494,variant,dynamic,maze1_seed3_dynamic_swapped.json,17.499811187997693,7.064861187997693,7.064861187997693,True
4.1037,True,0.7810249924659729,0,True,0,18.83526118557869,6.37804138013411,1.0,42.96098372211451,25.26040311999775,maze1_seed3_straight.json,4.09003,duration,1.0063013752398093,normal,3,6.730391923159186,1,4.720800184520881,0.7483315467834473,minco_fixed,1.0,19.308162258446437,baseline,straight,maze1_seed3_straight.json,4.1037,0.15891,0.15891,True
4.2904,True,0.785988736152649,0,True,0,5.473474378715811,3.1437022906167087,1.0,15.70851814807231,8.700993769563796,maze1_seed3_straight.json,4.27997,duration,1.0142221698222327,normal,3,6.0015721881723385,1,4.540685901460854,0.7483315467834473,minco_variable,1.0,19.434022417953543,variant,straight,maze1_seed3_straight.json,4.2904,0.33848,0.33848,True
4.1035,True,0.8306624293327332,0,True,0,18.803847269988335,6.392076696307759,1.0,41.833307647645235,25.193254772553285,maze1_seed3_straight.json,4.090000000000001,duration,1.0132980532521105,swapped,3,6.726964473382342,1,4.723483714371664,0.7483315467834473,minco_fixed,1.0,19.319071809665473,baseline,straight,maze1_seed3_straight_swapped.json,4.1035,0.14998,0.14998,True
4.319,True,0.785988736152649,0,True,0,5.442454746981012,3.2541950845932264,1.0,16.354432849184754,8.859008490704882,maze1_seed3_straight.json,4.31875,duration,0.9912926701433228,swapped,3,6.000633934531271,1,4.521452972059746,0.7483315467834473,minco_variable,1.0,19.52702849841262,variant,straight,maze1_seed3_straight_swapped.json,4.319,0.3699,0.3699,True
10.8663,True,0.24433938041329387,0,True,0,20.025682709985254,4.749906861334994,1.0,44.8362144025767,20.892091007937925,maze1_seed4_dynamic.json,10.86,duration,0.9926670387002382,normal,4,6.845973376437776,1,3.2978283315011248,0.10000000149011612,minco_fixed,0.3961012980469537,35.814188614819386,baseline,dynamic,maze1_seed4_dynamic.json,10.8663,1.8432747449979718,1.8432747449979718,True
9.0095,True,0.7000000476837158,0,True,0,5.942313456983728,3.6017973664731313,1.0,18.599889054732877,9.960269661864945,maze1_seed4_dynamic.json,9.0,duration,0.99311693784615,normal,4,6.002797718115455,1,3.8655472794177026,0.6000000238418579,minco_variable,0.4085696545622889,34.78981885173954,variant,dynamic,maze1_seed4_dynamic.json,9.0095,8.262614744997972,8.262614744997972,True
,False,0.22360680997371674,2,False,9,19.11389910173865,4.175296153338376,1.0,33.73782322631425,18.13841677296828,maze1_seed4_dynamic.json,17.49002,duration,1.4248726789324824,swapped,4,6.839598824643932,1,2.9205646219847323,0.0,minco_fixed,0.2776454173546888,51.08023916774997,baseline,dynamic,maze1_seed4_dynamic_swapped.json,17.499846124002943,1.8259161240029425,1.8259161240029425,True
8.9986,True,0.7000000476837158,0,True,0,5.9556015615953966,3.6141397054100826,1.0,18.483625983947643,10.176968724424468,maze1_seed4_dynamic.json,8.99002,duration,0.9906451962474961,swapped,4,5.988686738571548,1,3.846404019970282,0.6000000238418579,minco_variable,0.41088892010479167,34.57905940229302,variant,dynamic,maze1_seed4_dynamic_swapped.json,8.9986,8.221906124002944,8.221906124002944,True
4.3567,True,0.620371675491333,0,True,0,13.24982807212661,4.623152979910162,1.0,49.19083324366354,23.623736756202817,maze1_seed4_straight.json,4.3500000000000005,duration,0.996171968372347,normal,4,6.544760729875865,1,4.545523177550033,0.37416577339172363,minco_fixed,1.0,19.77297439547754,baseline,straight,maze1_seed4_straight.json,4.3567,0.15937,0.15937,True
4.4291,True,0.5989136546850204,0,True,0,4.899456376910107,3.0992894748424256,1.0,15.640199230519796,9.077451424783852,maze1_seed4_straight.json,4.41896,duration,1.0103507442629254,normal,4,5.954954928428655,1,4.489577421968396,0.5,minco_variable,1.0,19.83934323112326,variant,straight,maze1_seed4_straight.json,4.4291,0.36,0.36,True
4.7449,True,0.6121194064617157,0,True,0,13.304674566484438,4.99494930601036,1.0,44.474545289620785,26.20693920845946,maze1_seed4_straight.json,4.72998,duration,1.017443544114867,swapped,4,6.715963655616592,1,4.3514048173153554,0.33166247606277466,minco_fixed,0.9717204202895309,20.582053420263062,baseline,straight,maze1_seed4_straight_swapped.json,4.7449,0.15895,0.15895,True
4.4414,True,0.6300412386655807,0,True,0,4.936910515800353,3.101972304227805,1.0,15.053989402972393,8.875114189430828,maze1_seed4_straight.json,4.44001,duration,0.9900410270669753,swapped,4,5.960534062373037,1,4.483823641829414,0.5,minco_variable,1.0,19.908259801836515,variant,straight,maze1_seed4_straight_swapped.json,4.4414,0.36221,0.36221,True
,False,0.5385165214538574,0,False,0,12.55172287042841,4.534582857152616,1.0,47.19085535340652,21.04334716521878,maze1_seed5_dynamic.json,17.48995,duration,2.2219658188275107,normal,5,6.965511958368453,1,3.1746107040942837,0.44721361994743347,minco_fixed,0.285053514171626,55.52376901627795,baseline,dynamic,maze1_seed5_dynamic.json,17.49984798299556,17.49984798299556,,True
,False,0.7348469495773315,0,False,0,6.260482321179423,3.813072719758627,1.0,19.41240840123119,11.418975373632254,maze1_seed5_dynamic.json,17.48997,duration,3.0088714537305687,normal,5,6.155837364001999,1,3.1808282488641937,0.6164414286613464,minco_variable,0.288520617067475,55.63244551498841,variant,dynamic,maze1_seed5_dynamic.json,17.49984798299556,1.4226679829955615,1.4226679829955615,True
,False,0.5664361655712128,0,False,0,11.59640257275341,4.383549409338043,1.0,40.02678508159844,19.504475824992262,maze1_seed5_dynamic.json,17.49001,duration,2.7728871649394407,swapped,5,7.189880296551613,1,3.2715427754219277,0.4898979663848877,minco_fixed,0.27554511619590527,57.21874375209645,baseline,dynamic,maze1_seed5_dynamic_swapped.json,17.499837099996512,17.499837099996512,,True
,False,0.7307259500026703,0,False,0,6.28760420078804,3.8259864441274063,1.0,18.762803101365172,11.199385026900242,maze1_seed5_dynamic.json,17.49,duration,2.8335659150103423,swapped,5,6.2117777436428305,1,3.1999222173053785,0.6557438969612122,minco_variable,0.28745900367787275,55.96617566639112,variant,dynamic,maze1_seed5_dynamic_swapped.json,17.499837099996512,1.450577099996512,1.450577099996512,True
10.3035,True,0.6332412719726562,0,True,0,16.9015483524569,4.895841737662048,1.0,32.34093013457754,19.737095674741244,maze1_seed5_straight.json,10.28996,duration,1.001353639785136,normal,5,6.833670387997889,1,3.362409461709699,0.5830951929092407,minco_fixed,0.5780523537825331,34.598945007474455,baseline,straight,maze1_seed5_straight.json,10.3035,1.46973,1.46973,True
,False,0.6633249521255493,0,False,0,5.721012749012272,3.176568091375846,1.0,17.85582419603038,10.12448381125215,maze1_seed5_straight.json,19.99,duration,1.605134931499349,normal,5,5.929559682352477,1,2.9372395347310816,0.41231057047843933,minco_variable,0.34062742147191694,58.7151836265643,variant,straight,maze1_seed5_straight.json,20.0,1.47168,1.47168,True
,False,0.5830951929092407,0,False,0,16.895824407089254,4.330347045338105,1.0,31.2973753012942,18.037976220658226,maze1_seed5_straight.json,19.98998,duration,2.8856819733184924,swapped,5,6.890483831304336,1,2.8708123194304425,0.41231057047843933,minco_fixed,0.34851056723111307,57.387073680035854,baseline,straight,maze1_seed5_straight_swapped.json,20.0,1.47451,1.47451,True
,False,0.6070172518491745,0,False,0,5.809795985054643,3.1551161196701103,1.0,18.355601031523854,10.310944602781499,maze1_seed5_straight.json,19.99001,duration,1.662070368482779,swapped,5,5.927862625771807,1,2.9061989041116107,0.4358898997306824,minco_variable,0.34426531176542785,58.09473367327715,variant,straight,maze1_seed5_straight_swapped.json,20.0,1.51072,1.51072,True
5.6856,True,1.0009672403335572,0,True,0,10.417991919079128,4.969434099003468,1.0,45.256170747678595,19.883559324416645,maze2_seed1_dynamic.json,5.669980000000001,duration,1.0054336450803036,normal,1,6.945453109201635,2,4.270816618680684,0.670820415019989,minco_fixed,0.6414254197991676,24.215517693782267,baseline,dynamic,maze2_seed1_dynamic.json,5.6856,5.685600000000001,,True
6.5367,True,1.3541388273239137,0,True,0,4.912445289369077,3.1706087827583866,1.0,13.492850046853215,7.426471303800782,maze2_seed1_dynamic.json,6.52,duration,1.0098966837230017,normal,1,5.759703349082464,2,3.9799961257019696,1.3000000715255737,minco_variable,0.6000347207176873,25.949459983504042,variant,dynamic,maze2_seed1_dynamic.json,6.5367,5.752252355998882,5.752252355998882,True
5.7635,True,0.9823995172977448,0,True,0,10.608116029088729,5.001595542127352,1.0,44.288032368312585,19.451605461139433,maze2_seed1_dynamic.json,5.750029999999999,duration,1.0127968643324026,swapped,1,7.076469984234369,2,4.292681080197894,0.5385165214538574,minco_fixed,0.6292634270844779,24.682850100593516,baseline,dynamic,maze2_seed1_dynamic_swapped.json,5.7635,5.7635000000000005,,True
6.7269,True,1.3601471185684204,0,True,0,4.599564314258719,3.105904323182683,1.0,13.08147379393412,7.365012343413819,maze2_seed1_dynamic.json,6.70985,duration,1.0069451283137671,swapped,1,5.748517990172514,2,3.933172867381383,1.2206555604934692,minco_variable,0.5906139320192381,26.391694601640154,variant,dynamic,maze2_seed1_dynamic_swapped.json,6.7269,5.856135499995496,5.856135499995496,True
5.1464,True,1.2280789971351624,0,True,0,17.192692713000827,5.931846785857161,1.0,43.25151639331458,25.497378458042412,maze2_seed1_straight.json,5.140009999999999,duration,0.981792069026248,normal,1,6.570962048504987,2,3.825304779361785,1.0440306663513184,minco_fixed,1.0,19.662127592602545,baseline,straight,maze2_seed1_straight.json,5.1464,0.91186,0.91186,True
5.2185,True,1.2100000500679016,0,True,0,5.087670931355005,2.7440860940536194,1.0,13.803794375174432,7.507260810215147,maze2_seed1_straight.json,5.19999,duration,1.003664671070811,normal,1,6.05567033276763,2,3.813704324970301,1.0,minco_variable,1.0,19.831307271590063,variant,straight,maze2_seed1_straight.json,5.2185,1.09078,1.09078,True
5.0855,True,1.2020797729492188,0,True,0,17.023723190019158,5.913697591049861,1.0,43.10703201073485,25.20217777472564,maze2_seed1_straight.json,5.079999999999999,duration,0.9810036640513186,swapped,1,6.686110804930782,2,3.8686570973761896,1.0049875974655151,minco_fixed,1.0,19.652777603439084,baseline,straight,maze2_seed1_straight_swapped.json,5.0855,0.86577,0.86577,True
5.1624,True,1.1933913826942444,0,True,0,5.042306613178193,2.7309556944372515,1.0,14.404071154739514,7.587827870902819,maze2_seed1_straight.json,5.15999,duration,0.9897356696288963,swapped,1,6.045662506342659,2,3.837650379344902,1.0049875974655151,minco_variable,1.0,19.802273510947217,variant,straight,maze2_seed1_straight_swapped.json,5.1624,1.04775,1.04775,True
4.4217,True,0.474861067533493,0,True,0,14.185459612506767,5.352757152771652,1.0,86.2096693985375,30.75837544730127,maze2_seed2_dynamic.json,4.41002,duration,1.008382151063536,normal,2,6.866190803788883,2,4.959310715602735,0.20000000298023224,minco_fixed,0.6800255259470183,21.870570645634906,baseline,dynamic,maze2_seed2_dynamic.json,4.4217,4.4217,,True
3.4858,True,1.8000000715255737,0,True,0,5.071766472815907,3.5112193998688266,1.0,12.91574462762739,7.670406308178933,maze2_seed2_dynamic.json,3.4699799999999996,duration,1.0143176453635443,normal,2,5.697640028852232,2,5.1145743767099585,1.8000000715255737,minco_variable,0.839013615235509,17.747558547525728,variant,dynamic,maze2_seed2_dynamic.json,3.4858,2.7724994669993714,2.7724994669993714,True
4.1465,True,0.8062257766723633,0,True,0,13.528219941778326,5.730689448425751,1.0,80.30542396898424,31.163923664878414,maze2_seed2_dynamic.json,4.140000000000001,duration,0.9915137712998838,swapped,2,7.2324349766018035,2,5.1785430859556785,0.7000000476837158,minco_fixed,0.6941016295413995,21.43907191674446,baseline,dynamic,maze2_seed2_dynamic_swapped.json,4.1465,4.1465,,True
3.5032,True,1.8000000715255737,0,True,0,5.12424667198608,3.508922667641236,1.0,12.955609659508239,7.9013692988998745,maze2_seed2_dynamic.json,3.5000000000000004,duration,0.980736563693518,swapped,2,5.701144193273829,2,5.112723067051011,1.8000000715255737,minco_variable,0.8359819392729688,17.894474642074723,variant,dynamic,maze2_seed2_dynamic_swapped.json,3.5032,2.739289698993785,2.739289698993785,True
18.0451,True,0.5,0,True,0,14.389262955117141,3.8991695670552122,1.0,24.985135935513128,14.586499418315416,maze2_seed2_straight.json,18.03999,duration,0.9971504208925648,normal,2,6.386571471667824,2,2.8807309436576327,0.20000000298023224,minco_fixed,0.384851913175183,51.968044337737496,baseline,straight,maze2_seed2_straight.json,18.0451,0.88171,0.88171,True
,False,0.9052616328001022,0,False,0,5.358286522574291,3.3728018043490304,1.0,15.919842963393194,8.463969966045978,maze2_seed2_straight.json,19.98999,duration,1.5670258362671134,normal,2,5.801810555436732,2,3.0879995181028557,0.7810249924659729,minco_variable,0.32399792093412016,61.72879529812767,variant,straight,maze2_seed2_straight.json,20.0,1.04794,1.04794,True
,False,0.5094069004058838,0,False,0,14.42114487644868,3.768033087746805,1.0,24.500595175549638,13.7323296254143,maze2_seed2_straight.json,19.99001,duration,1.7793265625392256,swapped,2,6.394858213254726,2,2.900584173662344,0.41231057047843933,minco_fixed,0.3449323697857247,57.982385311192616,baseline,straight,maze2_seed2_straight_swapped.json,20.0,0.8847,0.8847,True
,False,0.9000000357627869,0,False,0,5.3467306680314985,3.383723779076321,1.0,15.95399623439486,8.512502650042563,maze2_seed2_straight.json,19.99003,duration,1.5796026655968556,swapped,2,5.800837767161286,2,3.0880663393995023,0.7615773677825928,minco_variable,0.3239901406327447,61.73027863514164,variant,straight,maze2_seed2_straight_swapped.json,20.0,1.04469,1.04469,True
12.394,True,1.100000023841858,1,False,1,25.660029801286925,8.897871709114668,1.0,75.09693252332751,33.029293240679216,maze2_seed3_dynamic.json,12.39001,duration,0.9860941411898216,normal,3,10.146084400749,2,6.292738250078063,0.20000000298023224,minco_fixed,0.14855467165155983,77.9668382156471,baseline,dynamic,maze2_seed3_dynamic.json,12.394,8.486876967002669,8.486876967002669,True
,False,0.9219545125961304,0,False,0,5.323724772241221,3.175926671417239,1.0,11.216555994529571,6.492839729828651,maze2_seed3_dynamic.json,17.48997,duration,5.549666100249786,normal,3,5.898028310646528,2,3.8242193423774697,0.8246211409568787,minco_variable,0.20093753422908636,66.88546769021582,variant,dynamic,maze2_seed3_dynamic.json,17.499846967002668,17.499846967002668,,True
10.7877,True,1.2056102991104125,0,True,0,26.19639216766183,10.146211651889054,1.0,77.69927721542939,36.535825918506646,maze2_seed3_dynamic.json,10.76999,duration,1.0002325957224938,swapped,3,10.310450646965572,2,7.13457986673097,0.8062257766723633,minco_fixed,0.14958297520838654,76.83929549589712,baseline,dynamic,maze2_seed3_dynamic_swapped.json,10.7877,8.526577678005355,8.526577678005355,True
,False,0.9219545125961304,0,False,0,5.336522143004711,3.1948684287707056,1.0,11.207267761398088,6.491422514094041,maze2_seed3_dynamic.json,17.490000000000002,duration,5.602555444708094,swapped,3,5.900677864477613,2,3.8286631190972,0.8246211409568787,minco_variable,0.19942412907633572,66.96318809227648,variant,dynamic,maze2_seed3_dynamic_swapped.json,17.499857678005355,17.499857678005355,,True
5.1627,True,0.6550000369548797,0,True,0,11.025434388068854,5.252235789198568,1.0,37.157339042625416,18.30892819556303,maze2_seed3_straight.json,5.159999999999999,duration,0.9952261398056655,normal,3,7.362365474168894,2,4.141755235961686,0.44721361994743347,minco_fixed,0.9358278877008034,21.371452738765534,baseline,straight,maze2_seed3_straight.json,5.1627,3.05722,3.05722,True
5.5876,True,0.7000000476837158,0,True,0,5.463131416423319,3.1619708410210463,1.0,15.428903282146752,7.347945721332315,maze2_seed3_straight.json,5.58,duration,0.98795873503199,normal,3,5.909551310630828,2,3.876137540842287,0.5830951929092407,minco_variable,0.9246887062454148,21.628901969010936,variant,straight,maze2_seed3_straight.json,5.5876,3.79921,3.79921,True
5.197,True,0.6550000369548797,0,True,0,11.137410283397223,5.303107087383873,1.0,39.11309486327683,18.660740040187008,maze2_seed3_straight.json,5.18998,duration,0.9980016960378375,swapped,3,7.295425873807496,2,4.140784886051001,0.44721361994743347,minco_fixed,0.9306382291672316,21.490629623794238,baseline,straight,maze2_seed3_straight_swapped.json,5.197,3.08338,3.08338,True
5.6653,True,0.7000000476837158,0,True,0,5.4104253026727545,3.1526605387888074,1.0,14.80910881372704,7.404814984186552,maze2_seed3_straight.json,5.65999,duration,0.9809719994845181,swapped,3,5.890993978449776,2,3.8615768344847883,0.670820415019989,minco_variable,0.9150601707419187,21.85648776835007,variant,straight,maze2_seed3_straight_swapped.json,5.6653,3.84752,3.84752,True
4.8741,True,0.552982234954834,0,True,0,24.48059163280551,8.018664398001308,1.0,66.75945416812452,27.862278708770575,maze2_seed4_dynamic.json,4.870010000000001,duration,0.9805327079771247,normal,4,6.916076160459395,2,4.562736268186993,0.4000000059604645,minco_fixed,0.763120424859781,22.22044141618199,baseline,dynamic,maze2_seed4_dynamic.json,4.8741,1.3121615909985849,1.3121615909985849,True
4.6873,True,0.9146050214767456,0,True,0,5.657275417312675,3.478026562115069,1.0,14.728589278632658,8.365130544236273,maze2_seed4_dynamic.json,4.68001,duration,0.9996936810801422,normal,4,5.903034486533802,2,4.749728749696047,0.800000011920929,minco_variable,0.7646996412927145,22.228716248340703,variant,dynamic,maze2_seed4_dynamic.json,4.6873,1.7960515909985846,1.7960515909985846,True
4.9588,True,0.5487243384122849,0,True,0,24.56896448850305,8.156782175420577,1.0,59.3673738869348,27.84799760782793,maze2_seed4_dynamic.json,4.9500399999999996,duration,0.9854593642776304,swapped,4,6.853878202514233,2,4.543091179502415,0.30000001192092896,minco_fixed,0.7549209225520993,22.488305916265173,baseline,dynamic,maze2_seed4_dynamic_swapped.json,4.9588,1.3131602049973772,1.3131602049973772,True
4.7066,True,0.9146050214767456,0,True,0,5.729344638119887,3.4790400799807375,1.0,14.30456625495743,8.291584148794891,maze2_seed4_dynamic.json,4.70001,duration,0.9822433754165154,swapped,4,5.887281703968389,2,4.754078717946832,0.800000011920929,minco_variable,0.7617744234499529,22.344078814145426,variant,dynamic,maze2_seed4_dynamic_swapped.json,4.7066,1.8043302049973766,1.8043302049973766,True
,False,0.7000000476837158,0,False,0,17.32603007911624,3.9569536732477566,1.0,32.05583919528171,15.503177268318243,maze2_seed4_straight.json,19.99002,duration,3.3516098814225423,normal,4,6.975889403302508,2,3.0092443392022905,0.4242640733718872,minco_fixed,0.3324767221459614,60.15459177919972,baseline,straight,maze2_seed4_straight.json,20.0,0.91496,0.91496,True
,False,0.8927175074815751,0,False,0,5.808404433635745,3.1366381157481977,1.0,13.990625204822411,7.964986627936872,maze2_seed4_straight.json,19.990019999999998,duration,2.6947759812900896,normal,4,5.90148535279678,2,3.0695084619863553,0.7810249924659729,minco_variable,0.3259483639046526,61.359416740705534,variant,straight,maze2_seed4_straight.json,20.0,20.0,,True
,False,0.6000000238418579,0,False,0,17.337112663748783,3.947065977643565,1.0,31.08696838491506,15.51867277999371,maze2_seed4_straight.json,19.990019999999998,duration,3.520776585016022,swapped,4,6.958716521404282,2,2.997661428647468,0.44721361994743347,minco_fixed,0.3337618798940908,59.92296451772067,baseline,straight,maze2_seed4_straight_swapped.json,20.0,0.88459,0.88459,True
,False,0.9000000357627869,0,False,0,5.846177548735123,3.1482025947276537,1.0,14.352119176159269,8.029198833759176,maze2_seed4_straight.json,19.99001,duration,2.608423120964483,swapped,4,5.905228938849498,2,3.070662905232159,0.7810249924659729,minco_variable,0.3258270407409065,61.382263703218136,variant,straight,maze2_seed4_straight_swapped.json,20.0,1.06869,1.06869,True
13.7929,True,0.7000000476837158,1,False,3,18.710154754521664,7.2073086713124175,1.0,76.23006199058362,36.52080590051299,maze2_seed5_dynamic.json,13.789980000000002,duration,0.9966746313029003,normal,5,8.2895838710645,2,6.23683500347437,0.0,minco_fixed,0.13400392970089656,86.00561092781463,baseline,dynamic,maze2_seed5_dynamic.json,13.7929,13.7929,,True
3.2156,True,1.5000001192092896,0,True,0,5.347851207846604,3.6371073877184856,1.0,21.621338002640176,11.850395938631477,maze2_seed5_dynamic.json,3.1999899999999997,duration,1.00470777150605,normal,5,5.8051135121281785,2,4.575743072614874,1.5000001192092896,minco_variable,0.9249617440883537,14.642305491014934,variant,dynamic,maze2_seed5_dynamic.json,3.2156,0.9741358860029838,0.9741358860029838,True
,False,0.7000000476837158,0,False,0,12.82687925055557,5.337567415483302,1.0,53.770648477793976,25.40309848979765,maze2_seed5_dynamic.json,17.49003,duration,1.837032752663674,swapped,5,8.112281934191477,2,5.291647485603305,0.22360680997371674,minco_fixed,0.12321803591400864,92.55064034130142,baseline,dynamic,maze2_seed5_dynamic_swapped.json,17.499853373003134,17.499853373003134,,True
4.5837,True,1.5000001192092896,0,True,0,5.262866059251786,3.426915899666205,1.0,20.809089510577614,11.099381095369505,maze2_seed5_dynamic.json,4.58002,duration,0.9914192992845032,swapped,5,5.744953196478397,2,3.679981256577852,1.5000001192092896,minco_variable,0.7920092920241142,16.854267911334148,variant,dynamic,maze2_seed5_dynamic_swapped.json,4.5837,1.0650133730031341,1.0650133730031341,True
5.1205,True,0.10000000149011612,0,True,0,12.833283048258089,5.767822130605778,1.0,44.61540462779848,20.959838128710494,maze2_seed5_straight.json,5.109970000000001,duration,1.0083911884187744,normal,5,7.207497619459344,2,4.18760519476485,0.10000000149011612,minco_fixed,0.9346433804278049,21.398537477266522,baseline,straight,maze2_seed5_straight.json,5.1205,2.72885,2.72885,True
5.7195,True,0.10000000149011612,0,True,0,5.476851198790907,3.080585644328789,1.0,15.279541682683197,7.63354536156218,maze2_seed5_straight.json,5.70927,duration,1.0319627925757893,normal,5,5.864260321525575,2,3.8395089887257043,0.10000000149011612,minco_variable,0.9123774142867792,21.920754531166903,variant,straight,maze2_seed5_straight.json,5.7195,3.30585,3.30585,True
