epoch,eval_acc,eval_altitude,eval_camera,eval_camera_smooth,eval_explore,eval_guide,eval_intent,eval_loss,eval_rank,eval_safety,eval_score,eval_smooth,eval_trajectory,train_acc,train_altitude,train_camera,train_camera_smooth,train_explore,train_guide,train_intent,train_loss,train_rank,train_safety,train_score,train_smooth,train_trajectory
11,59.21185,0.026927159559726715,0.007961968924477696,0.44040175018310546,0.7064879279136658,0.35041609938144685,1.1513616235733033,6.312805500793457,0.0,1.4648776865005493,0.3419686830997467,382.402,5.888852611541748,58.072227777777776,0.03234821641014682,0.010167805087731943,0.42587760232289634,0.6949266887876723,0.3554073719183604,1.1426449068069457,6.299085994381374,0.0,1.4967959392547607,0.32357006765736473,362.42204444444445,5.891298678758409
12,58.8982,0.02266463818401098,0.008016976551711559,0.43659462280273437,0.6940008082389831,0.3188319787740707,1.144351618003845,6.191279286193848,0.0,1.4621657764434814,0.28440696148872374,382.3412,5.825349178314209,58.09105,0.03161595381299655,0.010027691271404425,0.42590996045536467,0.6887163127581278,0.3529510753075282,1.1398529375924005,6.271265247853597,0.0,1.496332918103536,0.31446331362459395,358.1899111111111,5.872860053507487
13,59.01435,0.023892516070604324,0.007939471542835235,0.43762458963394163,0.6843428683280944,0.3441375540018082,1.1356538202285766,6.161787370300293,0.0,1.475128019142151,0.2697224310398102,355.732,5.8105422996520995,58.20231111111111,0.03041510473854012,0.009925226100616986,0.4257204838222928,0.6894591911209954,0.3479930134190453,1.139984757783678,6.246104145558675,0.0,1.4875890041775173,0.30583783883253735,359.61213333333336,5.856557779184977
14,59.09635,0.023162867665290833,0.008033482755348086,0.43645741658210757,0.6712720748901367,0.35606657350063325,1.132575506210327,6.162131200408935,0.0,1.4566380016326905,0.27676175639629363,367.6088,5.803833851623535,58.200516666666665,0.02938359011411667,0.009863928788569239,0.4256340415212843,0.6878749069531759,0.34575034092797174,1.1393651916503906,6.225689666324191,0.0,1.483950464608934,0.29906346485614776,358.0680888888889,5.843053233252632
15,58.79465,0.021160517047345638,0.00822037447988987,0.4346547462940216,0.6824281831741333,0.3502134750127792,1.1361232460021973,6.139911469268799,0.0,1.4617639642715454,0.27190885674953463,352.3532,5.786363652038574,58.34917222222222,0.02868922313782904,0.00969407329517934,0.42555938103993735,0.6862593437512715,0.34156133122179244,1.1386502349853516,6.205996523200141,0.0,1.47999075211419,0.29143724048402575,358.38995555555556,5.831337226104736
16,58.31055,0.023408010160923004,0.008233237325772642,0.4315021602153778,0.6874246755599975,0.35056814770698547,1.1378865133285523,6.1681301940917965,0.0,1.4623045343399048,0.2746190126657486,364.024,5.812319394683838,58.26665,0.028192448255916436,0.009682682308803002,0.4252985729429457,0.6794469765239292,0.3402065882258945,1.135137102423774,6.185902478196886,0.0,1.4822510849846733,0.28459990078873104,355.48466666666667,5.8181424204508465
17,58.8187,0.022852517141401768,0.008317086769640446,0.431449294090271,0.6652021589279175,0.32968997893333435,1.1299620710372924,6.123640641784668,0.0,1.4858022680282592,0.2600741913318634,350.2096,5.782214888000488,58.36752222222222,0.027381364515754913,0.009588465065426297,0.42521818012661405,0.6793117984347873,0.33837731901539697,1.135362386194865,6.170799650404188,0.0,1.4771010441038344,0.27855228849252067,356.0276,5.809287699805366
18,58.72925,0.021577964705228804,0.007743526501953602,0.4352247139930725,0.6723769497871399,0.3237624550819397,1.1324981622695922,6.097536116027832,0.0,1.479012530708313,0.2555232049226761,343.908,5.761242136383057,58.41356666666667,0.026551076264348297,0.009491196294873952,0.4250822543515099,0.6806510305404663,0.3339032746685876,1.135969699245029,6.151170343526204,0.0,1.4695299013137817,0.272877055644989,356.75475555555556,5.795548553805881
19,58.8765,0.020256165681779386,0.008099308840185403,0.431005783700943,0.6743291677474975,0.32804905660152434,1.134353232574463,6.080850778961182,0.0,1.450560113143921,0.24798025051355363,359.3632,5.752021027374267,58.343066666666665,0.026407591331667372,0.009484675236129099,0.4248267455418905,0.6741894863446554,0.33263308551046583,1.1328472690370348,6.136139916568332,0.0,1.4737661385006375,0.2669009137524499,353.64244444444444,5.786545642513699
20,59.1406,0.020073868007957935,0.008287607587873936,0.4298930006980896,0.6829487161636353,0.3243287845373154,1.1371993129730225,6.064577629852295,0.0,1.4285009746551514,0.2375712033867836,371.774,5.74594726486206,58.308283333333335,0.025892510574228235,0.00945490300969945,0.4247210585223304,0.6744554082976447,0.3312750176721149,1.1330176346884833,6.125462685309516,0.0,1.4684320500479804,0.2626093641757965,355.79302222222225,5.780235358089871
21,58.9334,0.021513480007648467,0.008025114518404007,0.43030891585350034,0.6798034507751465,0.3167766706228256,1.1364864248275757,6.06627239074707,0.0,1.4441656885147094,0.2414517741560936,361.756,5.7442240524292,58.50685,0.025350668456819322,0.009378722245742876,0.4247457556247711,0.6752434457778931,0.32733225037786695,1.1334533253351848,6.112318347083198,0.0,1.4652110699759588,0.2573215197046598,355.54435555555557,5.7725275143093535
22,59.4595,0.021522305412590505,0.008038925857841968,0.43366333360672,0.6496757295608521,0.3364671401977539,1.1245988952636718,6.083045211029053,0.0,1.4756530582427978,0.23704026921987534,353.178,5.76487758102417,58.61391111111111,0.0253445313486788,0.009330524861729807,0.4247134084118737,0.6725414448208279,0.32555758544868896,1.1323483524746365,6.098195427364773,0.0,1.4637339716381497,0.25170238347848256,354.1711555555556,5.764124978298611
23,59.45735,0.01907686111778021,0.008012048921361566,0.4312015384674072,0.6981033298492432,0.30534260904788973,1.1460743440628052,6.045692550659179,0.0,1.4156633949279784,0.23540378444194793,370.8212,5.729584445190429,58.507527777777774,0.024971041963828936,0.009311232387191719,0.4244323947323693,0.670615807639228,0.32499861738151975,1.1314014092763265,6.086538882361518,0.0,1.4615504208458794,0.24796902437607446,353.89973333333336,5.75628253004286
24,59.3187,0.019953144471347332,0.007955834667384625,0.43150713992118833,0.6612501059532165,0.31357951006889345,1.1289885848999024,6.023935321044922,0.0,1.4547478246688843,0.21443643990755082,358.2368,5.728861135101319,58.52442777777778,0.024633413726091385,0.009243039414534967,0.4245692572328779,0.6703498309559293,0.322828117079205,1.131468884870741,6.0758473726060656,0.0,1.4591523304621379,0.24370087519486744,353.7352888888889,5.7499750263637965
25,59.4541,0.020100707039237022,0.008101102998107672,0.4319667444229126,0.6735800466537476,0.30554425184726713,1.1337728771209716,6.012299764251709,0.0,1.4427922645568847,0.21908732378482818,354.2208,5.712215212249756,58.51335,0.02446108595861329,0.009268204738613632,0.42430170789294774,0.6665955871476067,0.3213341951794095,1.1299175863901774,6.067687951405843,0.0,1.460655373764038,0.2402874917321735,353.26382222222225,5.745218787553576
26,59.54425,0.018206109911203385,0.007986416580528021,0.4310165079116821,0.6627716464996338,0.31515399191379545,1.1311451499938965,5.993625299835205,0.0,1.4414148069381714,0.2073658514738083,352.6124,5.70563413848877,58.55298333333333,0.024157944153249265,0.009160300600363148,0.42473418040805394,0.6688707433488634,0.3193073753171497,1.1306843574311998,6.0608964026557075,0.0,1.457098245747884,0.23953639114167954,352.8003111111111,5.739329274919298
27,59.115,0.01855516929477453,0.008123295347392558,0.42776561193466184,0.6666347840309143,0.31649769303798675,1.1312020227432251,5.998663941192627,0.0,1.4492753826141358,0.2156525510430336,342.9164,5.702599964141846,58.56270555555555,0.02404474662343661,0.009165913258658514,0.42407208986282346,0.6689866546207004,0.3186031455013487,1.1310352904637655,6.048884312523736,0.0,1.452528905720181,0.23404365173313352,352.8686666666667,5.732898018985324
28,59.3004,0.019229240974783898,0.00788641548268497,0.4298850827217102,0.6641310930252076,0.3173389807224274,1.130408575630188,6.034708132171631,0.0,1.457724486732483,0.22631782492399216,351.224,5.728134713745117,58.64858888888889,0.0237255072598656,0.009103221698353687,0.4243172167830997,0.6675536038080851,0.31722232580979665,1.1301407883961996,6.042631003655328,0.0,1.4530101410971747,0.2310303087208006,352.8278666666667,5.729746662055121
29,59.9163,0.0191909052118659,0.007837868738919496,0.42973832969665526,0.6774803136825561,0.29812973296642303,1.1358966716766357,5.976456425476075,0.0,1.410865930366516,0.20478601536750793,370.5976,5.691533918762207,58.75644444444445,0.02331968647175365,0.00911944056145019,0.4239561418162452,0.6713616346677145,0.3147465419239468,1.13234161468082,6.033089992014567,0.0,1.444391505686442,0.22766726418071323,354.80595555555556,5.7235904232449
30,59.0669,0.01926062066704035,0.007711175712198019,0.43250213646888735,0.6512842041969299,0.32596793546676633,1.1243326539993286,5.986684449005127,0.0,1.4519689405441285,0.2065740119934082,343.6816,5.699812763977051,58.702822222222224,0.02337087805585729,0.009121166326105594,0.4237819308757782,0.666391344886356,0.3145660754495197,1.1299974641376072,6.024428208075629,0.0,1.4477307495752971,0.225103585032622,352.08897777777776,5.717515003712972
31,59.4215,0.017291900031268598,0.008408117743954063,0.4306723464488983,0.6720407455444336,0.31271729989051816,1.1341259876251222,5.971313608551025,0.0,1.4182053714752196,0.20154486899375915,360.016,5.68835166015625,58.68498888888889,0.023243920533690187,0.009063499021695719,0.42382626621988084,0.663681618086497,0.31491983791192374,1.1287058812035455,6.019426438479953,0.0,1.44951886622111,0.22184221216572655,351.6096,5.715883283233643
32,59.27255,0.01873794994354248,0.007536328367143869,0.4312450761795044,0.6500491310119629,0.31010505437850955,1.1236819458007812,5.957142754364014,0.0,1.4451190013885498,0.19481273111104966,350.0236,5.682570598602295,58.61708333333333,0.02305191883229547,0.008978476512183746,0.4240703911357456,0.6640525545226204,0.3133943547460768,1.128656823158264,6.0077329832288955,0.0,1.4454927358415393,0.2193525609612465,350.8565777777778,5.706812909105089
33,59.3817,0.020352434588968755,0.0079748534463346,0.4303558488368988,0.6418278270721436,0.330300047492981,1.1181712005615234,5.997046235656739,0.0,1.4661763069152831,0.20770939601659774,341.0948,5.708833771514892,58.650977777777776,0.022833877968622577,0.008969908053593503,0.4239893341435326,0.666159181022644,0.31336196042961545,1.1295618057250976,6.001612247721354,0.0,1.440624057621426,0.21657886499034035,351.72444444444443,5.703495159573025
34,59.7991,0.01848788906335831,0.00787681789174676,0.4291273708343506,0.6649378644943237,0.3050167570829391,1.130165760421753,5.955802097320556,0.0,1.4236397890090942,0.20203300286531448,354.1572,5.6736463417053224,58.80327222222222,0.022913960421250927,0.008949030219763517,0.42365647153324554,0.6623269142256842,0.31025437603261735,1.127932054816352,5.996971356201172,0.0,1.4444711175494724,0.21327075698243247,351.64635555555554,5.702254062567817
35,59.74645,0.018282933366298677,0.007974297910183668,0.42936783623695374,0.6506513910293579,0.3114868306398392,1.1247094814300538,5.973189933013916,0.0,1.4466592973709107,0.20343840675354005,349.5828,5.689397759246826,58.74126666666667,0.022828169747193653,0.008895616015377972,0.4239259542094337,0.6597498404608833,0.31112504506376054,1.1266308200412327,5.986965325419108,0.0,1.4443688206354777,0.2103921607600318,349.1209333333333,5.695193035973443
36,59.3069,0.0184118960916996,0.007904026934504508,0.4286266392707825,0.6398540451049805,0.32098545942306517,1.1199701217651368,5.963294458770752,0.0,1.4579962980270387,0.19778014599084853,340.2184,5.685412253570557,58.758161111111114,0.022404955075846777,0.008894988910688295,0.4239999248239729,0.662605562792884,0.3096253124978807,1.1285815260781182,5.987919219207764,0.0,1.4411694744110108,0.20989671476417118,351.33506666666665,5.696632535552978
37,59.1981,0.017003942561149597,0.007784251190721988,0.4273872458457947,0.6594319974899292,0.2995867508649826,1.1275233325958252,5.928420853424072,0.0,1.4166117347717284,0.19149929789304734,361.9968,5.6572449584960935,58.74861666666666,0.022498745539453295,0.00885588028219839,0.4236649237526788,0.660695722855462,0.3095468031035529,1.1271042909622193,5.981966330973307,0.0,1.4435513302061294,0.20776501957045662,349.0299111111111,5.692939806281196
38,59.29615,0.017639627201855183,0.0077801758043467995,0.4281300374507904,0.6589532705307006,0.30385365862846375,1.1275896999359132,5.921367752075195,0.0,1.4267948913574218,0.18416312428712844,348.9436,5.657424765777588,58.76629444444445,0.0222902860565318,0.008837501650469171,0.42337960686153836,0.6623442571216159,0.30746326613956027,1.1281988420274522,5.968941970147027,0.0,1.4359916842566596,0.20412394891844857,349.6747555555556,5.683636072794596
39,60.4471,0.01858755913376808,0.007773896487802267,0.4286730812549591,0.6596940600395202,0.3004943875074387,1.1303678159713746,5.952032553863526,0.0,1.4253879751205445,0.19745684274435044,354.4872,5.674726953125,58.88371111111111,0.0222222514041596,0.008800081320189767,0.42369848097165425,0.6638033682611254,0.3067836179786258,1.1287488733079698,5.968752126566569,0.0,1.4333582853529188,0.20357298592329026,351.42657777777777,5.684024202897813
40,59.1749,0.017655651465058327,0.007560845151916146,0.4298102194786072,0.6625514838218689,0.2927423891067505,1.1303870662689208,5.931698817443848,0.0,1.4195721612930299,0.18705628298521043,363.726,5.665049322509765,58.86391111111111,0.02223287976466947,0.008765105404042536,0.4235839382012685,0.6587809830771553,0.3051444778866238,1.1265852475484213,5.961061635504828,0.0,1.437344771109687,0.19999290561411115,350.10133333333334,5.680000929429796
41,59.7071,0.01718554232418537,0.008010609136521817,0.42502019138336183,0.6852266001701355,0.28511574051380156,1.142105195426941,5.918495126342774,0.0,1.3895471796035768,0.18403699522018432,368.284,5.65468390045166,58.80402222222222,0.021941153287887573,0.008798027626176675,0.42350181216663785,0.6608219783571031,0.30523300547069976,1.1276803820292154,5.952576033952501,0.0,1.4326825952529907,0.1975156182222896,349.12395555555554,5.673939082760281
42,59.5063,0.01729873119443655,0.007935635721683503,0.42567044563293455,0.6665851532936096,0.29377608287334445,1.132764536857605,5.920950772094726,0.0,1.4113672092437743,0.18538154776096344,359.9444,5.655847376251221,58.8304,0.02199072692261802,0.008757900366435449,0.4234018738746643,0.6602847139358521,0.3044022727277544,1.1273474603229099,5.953844017876519,0.0,1.4338911251703899,0.19670847597122193,350.34835555555554,5.676109446292453
43,59.5195,0.01831888760626316,0.007800764516741037,0.4277672980308533,0.6598629169464111,0.29934321703910827,1.1276925466537475,5.9336133995056155,0.0,1.4188264764785767,0.19225935941934585,359.7964,5.661587415313721,58.78200555555556,0.022004176147778828,0.008728771113769875,0.42348933277659945,0.6582582058800591,0.30429819616741605,1.1264396157370673,5.948891893005371,0.0,1.4353886400434706,0.1954360569940673,348.4273333333333,5.672474892340766
44,59.66515,0.018251398652791975,0.007767032861709594,0.42715215101242066,0.6504975266456604,0.29585173399448395,1.1258450469970702,5.900369609832763,0.0,1.4161936408996583,0.17538325338363647,357.7248,5.645379455566406,58.736672222222225,0.02188321823494302,0.00872518191975024,0.4233995844893985,0.6572527277840509,0.3059284191581938,1.1257891094207764,5.944752713945177,0.0,1.4344218151304458,0.19310284732580185,348.4504888888889,5.670689560360379
45,59.7948,0.018899417988955974,0.007816866709291935,0.4276629283428192,0.6578605261802674,0.29986081161499023,1.1268630838394165,5.915485403442383,0.0,1.4189631980895996,0.1873915152311325,350.4588,5.648310706329346,58.92251666666667,0.021722721631162695,0.008694457730154197,0.42349565806388856,0.6593890518612332,0.30045689663887026,1.1273232032987806,5.936281286621094,0.0,1.4289047203911676,0.19044290958775414,350.40364444444447,5.664925109015571
46,59.24205,0.017664929401874543,0.007659592091292143,0.4281421555042267,0.661399484539032,0.29749860973358155,1.1273748830795287,5.903203520965576,0.0,1.4095104810714723,0.17956707388162613,360.0736,5.644095932769775,58.90547222222222,0.021813096076746783,0.008685186324020227,0.4233896616035038,0.6551268618689643,0.30027447192404005,1.1249246635860868,5.928181495666504,0.0,1.4316577907562256,0.18812886964082717,348.1779111111111,5.659173797776964
47,59.70625,0.01869791776239872,0.007794036705046892,0.42801448655128477,0.6399799748420716,0.32028380289077757,1.1204776977539062,5.973120684051514,0.0,1.4589050601959228,0.199361394405365,342.9004,5.693969030761719,58.796533333333336,0.021594988176723322,0.008663746594223712,0.42320560705396865,0.6551585132280986,0.3029427896367179,1.1247326276991103,5.929328019375271,0.0,1.4321020378536649,0.18778701137171852,347.9748,5.660732672288683
48,59.54525,0.018088326475024223,0.007722035379707813,0.42705121402740476,0.6540370519638061,0.31536246089935305,1.1256839719772338,5.929626431274414,0.0,1.4292772903442383,0.18509535887241363,346.1056,5.66502932510376,58.86447777777778,0.02129639785024855,0.008592864477303293,0.42338244270218744,0.6602666026539272,0.3013906805833181,1.1272872315512763,5.924149669816759,0.0,1.4245653300391303,0.18608822279108894,349.47755555555557,5.657368341742622
49,59.2542,0.018115956902503966,0.007839134290069341,0.42524727849960325,0.6389180492401123,0.3039525870323181,1.1215310089111328,5.897318778991699,0.0,1.43082511844635,0.16992472149133683,350.3472,5.647928695678711,58.81735555555556,0.021345458186003897,0.008583986038549079,0.423269715028339,0.6587701570828756,0.2985639608436161,1.127280583996243,5.918968174828423,0.0,1.4240638689041138,0.18372125728262795,350.3664,5.654588482750786
50,59.7666,0.01692375255227089,0.007412434737384319,0.43052943472862243,0.657470468044281,0.29342553429603574,1.127883221435547,5.88623959274292,0.0,1.4083648345947266,0.17118272049427033,357.4528,5.6356525825500485,58.86925,0.021140616895258427,0.008616610612885819,0.42327466835975647,0.6575073367542691,0.29771408207151623,1.1267200817743936,5.914089055718316,0.0,1.424014829550849,0.18136316018104554,350.33737777777776,5.6520014714558915
51,59.13665,0.017222259429097175,0.00811808621659875,0.42507710556983946,0.6503042910575867,0.30478887877464295,1.1240755319595337,5.886611196899414,0.0,1.4243811363220216,0.1698824669957161,344.4688,5.636731002807617,58.85373333333333,0.02117219635811117,0.00855313204659356,0.42328155850834315,0.6564026271184286,0.2990174361626307,1.1259005498250325,5.915439080132378,0.0,1.4271527140299478,0.18157100479602814,348.7580888888889,5.653269574737549
52,59.876,0.019343356370925904,0.008060633324086667,0.42455981945991517,0.6536061127662659,0.3128391357421875,1.1258543004989625,5.916750457000733,0.0,1.4238293073654176,0.1801407502889633,344.4024,5.656804461669922,58.854816666666665,0.021047695542209678,0.008539504922181368,0.4235459374215868,0.6575619555367364,0.2992501680692037,1.1262190815819635,5.907540288119846,0.0,1.421834928533766,0.1791297519127528,349.4070222222222,5.647799638112386
53,60.11755,0.018865819293260574,0.007854430457949639,0.4246201065540314,0.6461117367744446,0.3062553468942642,1.1226557779312134,5.901920484161377,0.0,1.4376621408462524,0.17479150030612944,335.5888,5.647727099609375,58.88506666666667,0.021167939979334673,0.008557457648631599,0.4232022522661421,0.6562237482176887,0.2978474174367057,1.1256200916714139,5.905673315938314,0.0,1.4237827474806044,0.17834724311563704,348.62697777777777,5.64673081258138
54,59.70485,0.018482978238165377,0.007571253667771816,0.4260807657718658,0.6479756479263306,0.2930020266532898,1.1233811447143556,5.8931244140625,0.0,1.4122458736419679,0.17366652939915658,363.1688,5.640403253173828,58.87906666666667,0.021044773014386495,0.008511703956955009,0.4233052091492547,0.6542033978780111,0.2978622884273529,1.124776767730713,5.901042238616943,0.0,1.4237078525543212,0.17641068835523394,348.6543555555556,5.6441123547871905
55,58.96085,0.017267615815997124,0.007788605998456478,0.4240601080417633,0.6472106565475464,0.2996180797100067,1.1226311645507812,5.896404470825195,0.0,1.4288633085250855,0.1794048132658005,347.4988,5.637813415527344,58.8369,0.021114290880825785,0.008540040713300308,0.4231282571580675,0.6535245966911316,0.2966548707935545,1.1244815730836657,5.8969575648837615,0.0,1.4242148340437146,0.17509688565598594,347.73977777777776,5.6413113616095645
56,59.8083,0.0168438556663692,0.007824442953616381,0.42633647646903994,0.6596635603904724,0.28517298316955564,1.12916602973938,5.858157331848145,0.0,1.3956139404296874,0.1621713564991951,359.7448,5.616386605072021,58.84342777777778,0.020952655952506595,0.008541177207107346,0.4231687473932902,0.6545755392074585,0.2953546715312534,1.1251798488193088,5.890932240125868,0.0,1.4209764908896552,0.17328176821867625,347.8631111111111,5.637092801920573
57,59.40035,0.016718497125804425,0.007525190595537424,0.4268676504611969,0.6552297058105468,0.29584417276382446,1.125830069923401,5.863615310668945,0.0,1.410178011894226,0.16416415370702744,349.02,5.620370627593994,58.98106111111111,0.020711152236329185,0.008471685967180464,0.42319994592136806,0.6587754119449192,0.2935169125424491,1.127312099032932,5.890510760837131,0.0,1.4160385650846694,0.17250800236993366,350.088,5.637579387749566
58,59.5955,0.018438795273005962,0.007422208184748888,0.42879706382751465,0.6621160966873169,0.2882037187576294,1.1299233493804932,5.871759299468994,0.0,1.3981127466201781,0.16734991471767424,358.4988,5.625245394897461,58.97448888888889,0.02067815799713135,0.008502630257358154,0.42291690903769596,0.6573893308851454,0.2934192576540841,1.1266466518614027,5.8870559586419,0.0,1.4162907320446438,0.17102430322964987,349.8316888888889,5.635588854810926
59,59.0521,0.018961884219944478,0.00795987572297454,0.4246020965576172,0.6375739090919494,0.30878925886154174,1.1188159832000732,5.893203018188476,0.0,1.4353215393066405,0.16963287389278411,343.972,5.643960060119629,59.02043333333334,0.02087417378558053,0.008473809318368634,0.4231926160759396,0.6531386054780748,0.29228288973702327,1.1248267841551038,5.88331848526001,0.0,1.4200799736658731,0.16967556388643054,348.35715555555555,5.63321641108195
60,59.52265,0.016991482900083066,0.008391143289208413,0.4223652714729309,0.6509121450424195,0.2982550510644913,1.1250841995239258,5.868048654937744,0.0,1.4035857313156128,0.16199458609223366,358.0416,5.625916983795166,58.92901111111111,0.020589367222123674,0.008480563656075133,0.42314819180170693,0.6568984847810533,0.293688777396414,1.1269711672676934,5.882490034400092,0.0,1.415302721616957,0.16867523362106748,349.07484444444447,5.63338144124349
61,60.0153,0.016720956267416476,0.007718180543929338,0.42382649817466733,0.6611130836486816,0.28942861280441284,1.1307305250167847,5.863660662841797,0.0,1.3805973552703859,0.1635325807929039,370.784,5.621117733001709,58.88079444444445,0.020471636011534268,0.008425172184656063,0.42313400146166485,0.6555845897462633,0.2939137073516846,1.1258832014507718,5.876688273790148,0.0,1.4152077128092448,0.16682151314152613,348.52213333333333,5.629546315511067
62,59.85125,0.017191396756470204,0.007747717354446649,0.42568223037719727,0.6526570691108704,0.2972453319072723,1.1272187334060668,5.846857744598388,0.0,1.396925297164917,0.15458336852192878,351.7804,5.612926607513428,58.99454444444444,0.020512606082028813,0.008428922741197878,0.423014195839564,0.6545577558517456,0.29035168305502995,1.1257182684368556,5.873463789028592,0.0,1.4163619994905259,0.16555931471718682,348.46884444444447,5.627594500223796
63,59.2838,0.019122442185878753,0.00769622833058238,0.42570167961120603,0.638906237411499,0.3111237107038498,1.1183824935913087,5.887456866455078,0.0,1.4396854654312135,0.17214817126989365,332.6536,5.6360609939575195,58.93812222222222,0.020612936605513096,0.008483847464538282,0.42315575053426957,0.6546912285804749,0.29019958935843576,1.1256309384451972,5.869211897616916,0.0,1.4129599545796712,0.16512306405968136,349.256,5.623647768825955
64,60.47575,0.017315972067415714,0.007549902041256428,0.42748799486160277,0.6630165455818177,0.28047488489151,1.1324795261383056,5.852735444641113,0.0,1.381053318977356,0.162529301571846,364.5372,5.610983137512207,58.904922222222226,0.02068148402472337,0.008421322607994079,0.42305279418627423,0.650122945160336,0.2911041518025928,1.1235370619455973,5.866942912546794,0.0,1.417215956963433,0.16362956283622318,348.0276,5.62301278245714
65,58.9552,0.01865818704366684,0.008146181067079306,0.42738475651741026,0.6464593034744263,0.3018765337944031,1.1213537292480469,5.865097016143799,0.0,1.4215539842605591,0.1590507141828537,344.8084,5.625646224212646,58.99807777777778,0.020489563581844172,0.008423832724160618,0.4230462358951569,0.6540623424424066,0.28912829474343194,1.125229978582594,5.861543229844835,0.0,1.412118941370646,0.1617298351989852,348.6167111111111,5.6195087918599445
